112.00,38.00,9.00,0.00,0.00,11.06,11.07,1.11,1.07,64.63,58.22,78.44,57.22,-19.22,41.44,-22.22,78.44,0.27,-2.04,n0
118.00,21.00,9.00,0.00,0.00,4.83,4.57,1.28,1.06,65.89,59.33,79.22,59.11,-19.67,40.00,-20.33,79.22,0.26,-2.07,n0
191.00,119.00,9.00,0.00,0.00,1.11,1.29,0.94,0.77,39.85,36.22,48.22,35.11,-10.89,25.11,-14.22,48.22,0.27,-2.01,n0
187.00,106.00,9.00,0.00,0.00,4.06,12.33,7.00,53.24,37.70,34.11,45.78,33.22,-10.78,24.22,-13.44,45.78,0.27,-2.01,n0
62.00,140.00,9.00,0.00,0.00,2.44,1.01,1.39,0.69,23.00,17.89,32.22,18.89,-15.33,27.67,-12.33,32.22,0.44,-2.17,n1
97.00,123.00,9.00,0.00,0.00,1.56,1.10,13.22,108.74,52.81,48.00,64.11,46.33,-14.44,33.89,-19.44,64.11,0.28,-1.99,n0
47.00,127.00,9.00,0.00,0.00,1.17,0.96,1.06,0.49,17.59,9.00,30.11,13.67,-25.78,37.56,-11.78,30.11,0.70,-2.33,FOLIAGE
172.00,183.00,9.00,0.00,0.00,2.89,1.68,4.06,3.07,56.33,50.44,70.00,48.56,-17.67,41.00,-23.33,70.00,0.31,-2.00,PATH
162.00,190.00,9.00,0.00,0.00,3.06,1.06,6.11,5.22,57.33,51.00,70.00,51.00,-19.00,38.00,-19.00,70.00,0.28,-2.11,PATH
164.00,178.00,9.00,0.22,0.00,1.39,0.86,2.50,1.46,23.81,20.22,21.11,30.11,-10.78,-8.11,18.89,30.11,0.33,2.19,GRASS
76.00,89.00,9.00,0.00,0.00,1.06,0.95,3.28,2.45,16.81,12.89,24.44,13.11,-11.78,22.89,-11.11,24.44,0.47,-2.11,WINDOW
7.00,90.00,9.00,0.00,0.00,1.28,0.85,2.44,2.02,4.67,2.56,5.78,5.67,-6.33,3.33,3.00,6.22,0.67,-3.04,n2
119.00,115.00,9.00,0.00,0.11,2.44,1.57,5.00,2.94,7.56,3.56,12.89,6.22,-12.00,16.00,-4.00,12.89,0.77,-2.39,FOLIAGE
119.00,138.00,9.00,0.00,0.00,0.78,0.52,0.72,0.29,3.56,1.78,7.22,1.67,-5.33,11.00,-5.67,7.22,0.78,-2.07,WINDOW
11.00,108.00,9.00,0.00,0.00,1.33,0.80,1.39,0.95,17.67,19.00,21.11,12.89,4.00,10.33,-14.33,21.11,0.39,-1.30,BRICKFACE
73.00,194.00,9.00,0.00,0.00,3.22,2.33,4.61,3.36,60.78,53.44,76.11,52.78,-22.00,46.00,-24.00,76.11,0.31,-2.06,PATH
54.00,176.00,9.00,0.00,0.00,2.11,0.69,2.67,2.69,50.67,46.00,62.67,43.33,-14.00,36.00,-22.00,62.67,0.31,-1.95,PATH
121.00,113.00,9.00,0.00,0.00,1.72,1.53,2.94,1.53,20.26,20.00,25.44,15.33,-0.78,15.56,-14.78,25.44,0.40,-1.59,BRICKFACE
208.00,34.00,9.00,0.00,0.00,1.72,1.73,0.44,0.50,14.44,10.78,21.00,11.56,-11.00,19.67,-8.67,21.00,0.48,-2.16,WINDOW
72.00,111.00,9.00,0.00,0.00,0.50,0.30,0.94,1.40,1.30,0.00,3.56,0.33,-3.89,6.78,-2.89,3.56,1.00,-2.14,FOLIAGE
208.00,240.00,9.00,0.11,0.00,1.06,0.86,2.44,5.01,14.15,10.89,13.00,18.56,-9.78,-3.44,13.22,18.56,0.42,2.39,GRASS
137.00,66.00,9.00,0.00,0.00,2.61,3.04,2.94,3.89,28.41,25.33,38.22,21.67,-9.22,29.44,-20.22,38.22,0.43,-1.84,BRICKFACE
181.00,162.00,9.00,0.00,0.00,2.67,7.16,13.39,9.66,42.19,36.44,51.33,38.78,-17.22,27.44,-10.22,51.33,0.29,-2.33,PATH
157.00,184.00,9.00,0.00,0.00,1.28,0.77,1.33,0.84,19.44,15.22,18.22,24.89,-12.67,-3.67,16.33,24.89,0.39,2.42,GRASS
204.00,116.00,9.00,0.00,0.00,1.06,1.26,1.06,1.44,2.19,0.33,5.11,1.11,-5.56,8.78,-3.22,5.11,0.96,-2.25,FOLIAGE
251.00,215.00,9.00,0.11,0.00,1.50,2.03,2.78,2.52,12.41,9.22,11.56,16.44,-9.56,-2.56,12.11,16.44,0.44,2.44,GRASS
76.00,106.00,9.00,0.00,0.00,1.83,3.54,2.22,3.72,3.67,1.00,7.89,2.11,-8.00,12.67,-4.67,7.89,0.90,-2.26,FOLIAGE
25.00,199.00,9.00,0.00,0.00,1.11,0.61,1.06,0.46,17.52,13.11,17.89,21.56,-13.22,1.11,12.11,21.56,0.39,2.69,GRASS
174.00,188.00,9.00,0.00,0.00,2.89,2.88,3.61,2.24,50.41,45.44,62.00,43.78,-14.89,34.78,-19.89,62.00,0.29,-2.00,PATH
74.00,129.00,9.00,0.00,0.00,0.22,0.03,0.11,0.03,0.52,0.00,1.56,0.00,-1.56,3.11,-1.56,1.56,1.00,-2.09,FOLIAGE
27.00,50.00,9.00,0.00,0.00,1.06,0.46,1.00,0.49,23.04,21.67,30.00,17.44,-4.11,20.89,-16.78,30.00,0.42,-1.74,BRICKFACE
28.00,112.00,9.00,0.00,0.00,0.72,0.42,0.56,0.16,5.93,7.11,7.22,3.44,3.56,3.89,-7.44,7.56,0.54,-1.06,BRICKFACE
73.00,103.00,9.00,0.00,0.00,1.28,0.33,1.11,1.54,18.33,19.22,22.56,13.22,2.67,12.67,-15.33,22.56,0.41,-1.40,BRICKFACE
95.00,95.00,9.00,0.00,0.00,0.72,0.82,1.11,0.25,6.48,2.33,12.56,4.56,-12.44,18.22,-5.78,12.56,0.82,-2.32,FOLIAGE
217.00,145.00,9.00,0.00,0.00,0.56,0.16,0.72,0.06,5.30,6.33,6.56,3.00,3.11,3.78,-6.89,7.00,0.56,-1.07,BRICKFACE
188.00,133.00,9.00,0.00,0.00,0.33,0.27,0.50,0.08,6.67,8.33,7.78,3.89,5.00,3.33,-8.33,8.44,0.54,-0.92,BRICKFACE
49.00,95.00,9.00,0.00,0.00,1.67,5.91,3.00,3.29,5.19,2.22,9.44,3.89,-8.89,12.78,-3.89,9.44,0.79,-2.33,FOLIAGE
235.00,120.00,9.00,0.00,0.00,0.44,0.34,0.50,0.30,1.44,0.00,4.00,0.33,-4.33,7.67,-3.33,4.00,1.00,-2.16,FOLIAGE
183.00,157.00,9.00,0.00,0.00,0.67,0.42,2.11,0.62,19.67,16.44,18.67,23.89,-9.67,-3.00,12.67,23.89,0.31,2.41,GRASS
140.00,124.00,9.00,0.00,0.00,1.00,0.44,1.11,1.05,2.52,0.22,6.11,1.22,-6.89,10.78,-3.89,6.11,0.97,-2.27,FOLIAGE
221.00,154.00,9.00,0.11,0.11,4.22,2.74,1.28,0.60,6.48,4.33,10.78,4.33,-6.44,12.89,-6.44,10.78,0.62,-2.09,WINDOW
18.00,209.00,9.00,0.00,0.11,2.61,0.71,4.56,2.67,48.78,43.00,60.78,42.56,-17.33,36.00,-18.67,60.78,0.30,-2.07,PATH
108.00,123.00,9.00,0.00,0.00,0.61,0.24,0.67,0.27,6.74,8.22,8.00,4.00,4.44,3.78,-8.22,8.44,0.52,-0.99,BRICKFACE
201.00,133.00,9.00,0.00,0.00,0.61,0.24,0.22,0.07,0.74,0.33,1.78,0.11,-1.22,3.11,-1.89,1.78,0.96,-2.00,WINDOW
215.00,153.00,9.00,0.00,0.11,19.67,8.04,1.11,3.90,8.33,5.33,13.44,6.22,-9.00,15.33,-6.33,13.44,0.77,-2.14,WINDOW
247.00,197.00,9.00,0.00,0.00,0.33,0.04,0.61,0.06,6.00,4.11,4.00,9.89,-5.67,-6.00,11.67,9.89,0.62,2.07,GRASS
80.00,184.00,9.00,0.00,0.00,3.44,11.85,4.17,5.86,17.63,13.56,17.11,22.22,-12.22,-1.56,13.78,22.22,0.40,2.52,GRASS
89.00,89.00,9.00,0.00,0.00,1.72,2.91,2.94,4.86,21.89,21.33,27.78,16.56,-1.67,17.67,-16.00,27.78,0.40,-1.61,BRICKFACE
128.00,144.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WINDOW
146.00,124.00,9.00,0.00,0.00,0.50,0.17,0.39,0.11,6.04,7.44,7.33,3.33,4.22,3.89,-8.11,7.67,0.56,-1.02,BRICKFACE
4.00,40.00,9.00,0.00,0.00,1.33,2.71,1.11,2.12,17.19,15.67,23.33,12.56,-4.56,18.44,-13.89,23.33,0.46,-1.78,BRICKFACE
23.00,129.00,9.00,0.00,0.00,0.50,0.08,0.39,0.15,0.52,0.00,1.56,0.00,-1.56,3.11,-1.56,1.56,0.78,-2.09,FOLIAGE
101.00,80.00,9.00,0.00,0.00,3.56,1.85,3.00,3.87,24.81,24.33,31.56,18.56,-1.44,20.22,-18.78,31.56,0.41,-1.62,n0
52.00,66.00,9.00,0.11,0.00,1.17,0.26,1.83,2.12,114.22,106.89,128.78,107.00,-22.00,43.67,-21.67,128.78,0.17,-2.10,n3
60.00,52.00,9.00,0.00,0.00,0.72,0.60,0.78,0.74,111.63,101.00,129.22,104.67,-31.89,52.78,-20.89,129.22,0.22,-2.23,n3
74.00,88.00,9.00,0.00,0.00,0.72,0.33,0.50,0.21,110.59,101.56,127.56,102.67,-27.11,50.89,-23.78,127.56,0.20,-2.14,n3
79.00,44.00,9.00,0.00,0.00,4.89,3.20,2.11,1.13,58.67,50.11,75.56,50.33,-25.67,50.67,-25.00,75.56,0.34,-2.10,n3
58.00,48.00,9.00,0.00,0.00,2.28,0.25,0.28,0.25,40.85,35.44,52.44,34.67,-16.22,34.78,-18.56,52.44,0.34,-2.05,n3
201.00,125.00,9.00,0.11,0.00,1.72,1.34,8.56,5.73,43.37,41.67,49.00,39.44,-5.11,16.89,-11.78,49.00,0.19,-1.84,n0
183.00,105.00,9.00,0.00,0.00,2.11,1.14,0.78,0.65,65.56,60.00,78.78,57.89,-16.67,39.67,-23.00,78.78,0.26,-1.99,n1
112.00,90.00,9.00,0.00,0.00,7.39,6.95,1.28,0.88,65.19,57.67,79.78,58.11,-22.56,43.78,-21.22,79.78,0.28,-2.11,n1
212.00,68.00,9.00,0.11,0.00,2.89,2.08,1.83,0.94,37.96,37.56,41.67,34.67,-1.22,11.11,-9.89,41.67,0.17,-1.66,n0
32.00,158.00,9.00,0.00,0.00,0.94,0.86,0.83,0.61,7.96,6.33,11.89,5.67,-4.89,11.78,-6.89,11.89,0.52,-1.98,n2
229.00,104.00,9.00,0.00,0.00,0.50,0.55,2.83,2.04,19.78,16.33,26.11,16.89,-10.33,19.00,-8.67,26.11,0.38,-2.15,WINDOW
27.00,106.00,9.00,0.00,0.00,0.61,0.42,1.28,0.60,2.19,0.33,4.89,1.33,-5.56,8.11,-2.56,4.89,0.95,-2.27,FOLIAGE
140.00,247.00,9.00,0.00,0.00,2.50,3.19,2.67,3.56,8.11,6.00,5.89,12.44,-6.33,-6.67,13.00,12.44,0.56,2.12,GRASS
86.00,197.00,9.00,0.11,0.11,1.61,1.45,1.28,1.10,63.22,56.22,77.78,55.67,-21.00,43.67,-22.67,77.78,0.29,-2.07,PATH
124.00,201.00,9.00,0.00,0.00,1.94,1.96,2.06,1.31,17.89,14.00,14.89,24.78,-11.67,-9.00,20.67,24.78,0.44,2.18,GRASS
142.00,208.00,9.00,0.00,0.00,1.94,2.64,2.50,1.32,18.56,15.44,14.89,25.33,-9.33,-11.00,20.33,25.33,0.44,2.10,GRASS
123.00,187.00,9.00,0.00,0.00,2.67,1.85,3.44,1.66,58.67,52.56,72.56,50.89,-18.33,41.67,-23.33,72.56,0.30,-2.01,PATH
101.00,121.00,9.00,0.11,0.00,0.67,0.84,1.50,0.89,3.41,1.11,6.00,3.11,-6.89,7.78,-0.89,6.00,0.84,-2.52,n0
98.00,126.00,9.00,0.00,0.00,1.06,0.71,0.94,0.49,2.78,0.56,5.22,2.56,-6.67,7.33,-0.67,5.22,0.91,-2.54,FOLIAGE
183.00,157.00,9.00,0.00,0.00,0.67,0.42,2.11,0.62,19.67,16.44,18.67,23.89,-9.67,-3.00,12.67,23.89,0.31,2.41,GRASS
97.00,123.00,9.00,0.00,0.00,0.39,0.02,0.17,0.08,1.15,0.00,3.44,0.00,-3.44,6.89,-3.44,3.44,1.00,-2.09,FOLIAGE
1.00,81.00,9.00,0.00,0.00,12.17,267.46,9.22,205.36,21.33,14.00,30.56,19.44,-22.00,27.67,-5.67,30.56,0.60,-2.44,FOLIAGE
18.00,83.00,9.00,0.00,0.11,6.17,9.99,12.89,28.79,14.37,9.00,22.67,11.44,-16.11,24.89,-8.78,22.67,0.66,-2.27,FOLIAGE
35.00,135.00,9.00,0.00,0.00,0.22,0.12,0.22,0.12,0.22,0.00,0.67,0.00,-0.67,1.33,-0.67,0.67,0.33,-2.09,FOLIAGE
228.00,143.00,9.00,0.00,0.00,0.50,0.34,0.67,0.31,5.30,6.67,6.22,3.00,4.11,2.78,-6.89,6.78,0.56,-0.91,BRICKFACE
157.00,85.00,9.00,0.00,0.00,1.22,1.24,0.22,0.17,18.93,14.56,26.89,15.33,-13.11,23.89,-10.78,26.89,0.46,-2.16,WINDOW
153.00,204.00,9.00,0.11,0.00,2.39,1.69,3.33,1.38,19.41,15.33,16.89,26.00,-12.22,-7.56,19.78,26.00,0.42,2.24,GRASS
29.00,81.00,9.00,0.11,0.00,2.61,3.75,2.72,3.75,20.48,20.11,26.11,15.22,-1.11,16.89,-15.78,26.11,0.41,-1.57,BRICKFACE
231.00,198.00,9.00,0.11,0.00,1.00,0.13,1.11,1.23,15.81,12.44,14.22,20.78,-10.11,-4.78,14.89,20.78,0.40,2.32,GRASS
167.00,189.00,9.00,0.00,0.00,3.78,2.24,3.78,1.54,58.41,51.33,72.44,51.44,-21.22,42.11,-20.89,72.44,0.30,-2.10,PATH
31.00,88.00,9.00,0.11,0.00,0.89,0.61,2.17,1.99,5.26,1.56,10.11,4.11,-11.11,14.56,-3.44,10.11,0.85,-2.40,FOLIAGE
239.00,122.00,9.00,0.00,0.00,0.28,0.06,0.33,0.18,5.56,7.00,6.67,3.00,4.33,3.33,-7.67,7.22,0.58,-0.95,BRICKFACE
23.00,85.00,9.00,0.00,0.00,1.44,1.05,1.78,0.96,17.96,18.89,21.89,13.11,2.78,11.78,-14.56,21.89,0.40,-1.39,BRICKFACE
47.00,119.00,9.00,0.11,0.00,2.28,2.27,1.33,1.38,4.37,2.11,6.78,4.22,-6.78,7.22,-0.44,6.78,0.73,-2.59,FOLIAGE
249.00,200.00,9.00,0.00,0.00,2.56,2.62,2.50,1.21,45.30,40.67,55.78,39.44,-13.89,31.44,-17.56,55.78,0.29,-2.02,PATH
174.00,181.00,9.00,0.00,0.00,3.28,3.15,4.17,2.79,59.07,52.33,74.22,50.67,-20.22,45.44,-25.22,74.22,0.32,-2.02,PATH
34.00,131.00,9.00,0.00,0.00,0.33,0.18,0.72,0.55,0.81,0.33,1.89,0.22,-1.44,3.22,-1.78,1.89,0.93,-2.06,WINDOW
116.00,238.00,9.00,0.00,0.00,1.17,0.88,1.06,2.29,8.52,7.44,5.67,12.44,-3.22,-8.56,11.78,12.44,0.54,1.84,GRASS
145.00,155.00,9.00,0.00,0.11,4.94,35.62,9.94,121.40,11.30,7.78,17.56,8.56,-10.56,18.78,-8.22,17.56,0.75,-2.14,n0
4.00,40.00,9.00,0.00,0.00,1.33,2.71,1.11,2.12,17.19,15.67,23.33,12.56,-4.56,18.44,-13.89,23.33,0.46,-1.78,BRICKFACE
18.00,70.00,9.00,0.00,0.11,9.44,5.90,9.94,6.95,21.04,16.22,26.67,20.22,-14.44,16.89,-2.44,26.67,0.42,-2.51,FOLIAGE
183.00,139.00,9.00,0.00,0.00,0.17,0.18,0.22,0.27,1.37,0.89,3.22,0.00,-1.44,5.56,-4.11,3.22,1.00,-1.80,WINDOW
26.00,93.00,9.00,0.00,0.00,2.50,0.21,2.11,9.14,20.37,18.89,26.78,15.44,-4.44,19.22,-14.78,26.78,0.42,-1.73,BRICKFACE
241.00,90.00,9.00,0.00,0.11,5.67,23.38,6.78,63.76,9.00,4.78,15.67,6.56,-12.67,20.00,-7.33,15.67,0.76,-2.27,FOLIAGE
