36218,90,26,25,96.153846,95.555556,3.846154,3.125000,4.444444,
70961,90,33,29,87.878788,94.444444,12.121212,0.000000,5.555556,
139888,90,23,21,91.304348,95.555556,8.695652,1.492537,4.444444,
1285,90,27,25,92.592593,93.333333,7.407407,4.761905,6.666667,
1291,90,29,25,86.206897,95.555556,13.793103,0.000000,4.444444,
771,90,23,15,65.217391,88.888889,34.782609,1.492537,11.111111,
1459,90,26,23,88.461538,87.777778,11.538462,3.125000,12.222222,
2716,90,27,23,85.185185,94.444444,14.814815,0.000000,5.555556,
5083,90,24,23,95.833333,93.333333,4.166667,3.030303,6.666667,
9740,90,30,25,83.333333,93.333333,16.666667,0.000000,6.666667,
18859,90,24,21,87.500000,93.333333,12.500000,0.000000,6.666667,
36167,90,34,31,91.176471,94.444444,8.823529,1.785714,5.555556,
69926,90,34,32,94.117647,96.666667,5.882353,1.785714,3.333333,


1280,90,26,10,38.461538,81.111111,61.538462,1.562500,18.888889,
728,90,26,9,34.615385,80.000000,65.384615,1.562500,20.000000,
1354,90,23,17,73.913043,92.222222,26.086957,1.492537,7.777778,

1277,90,20,19,95.000000,96.666667,5.000000,2.857143,3.333333,
774,90,31,20,64.516129,83.333333,35.483871,1.694915,16.666667,
1389,90,26,24,92.307692,96.666667,7.692308,1.562500,3.333333,
2526,90,19,17,89.473684,92.222222,10.526316,5.633803,7.777778,
4642,90,24,22,91.666667,92.222222,8.333333,1.515152,7.777778,
8762,90,27,25,92.592593,93.333333,7.407407,1.587302,6.666667,
16733,90,31,25,80.645161,90.000000,19.354839,1.694915,10.000000,
32422,90,16,14,87.500000,94.444444,12.500000,0.000000,5.555556,
63377,90,34,32,94.117647,95.555556,5.882353,1.785714,4.444444,

1290,90,27,15,55.555556,85.555556,44.444444,1.587302,14.444444,
762,90,24,18,75.000000,88.888889,25.000000,3.030303,11.111111,
1402,90,26,14,53.846154,85.555556,46.153846,0.000000,14.444444,
2639,90,30,25,83.333333,92.222222,16.666667,0.000000,7.777778,
4952,90,26,25,96.153846,93.333333,3.846154,4.687500,6.666667,
9507,90,22,22,100.000000,96.666667,0.000000,1.470588,3.333333,
18395,90,20,18,90.000000,93.333333,10.000000,0.000000,6.666667,
35953,90,21,19,90.476190,93.333333,9.523810,0.000000,6.666667,
70406,90,29,29,100.000000,96.666667,0.000000,0.000000,3.333333,

1278,1000,289,236,81.660900,92.000000,18.339100,3.375527,8.000000,
1277,1000,282,230,81.560284,92.400000,18.439716,1.949861,7.600000,
1293,1000,288,141,48.958333,83.400000,51.041667,2.247191,16.600000,
1305,1000,282,231,81.914894,92.100000,18.085106,2.924791,7.900000,
1429,100,29,25,86.206897,93.000000,13.793103,4.225352,7.000000,
1428,100,35,28,80.000000,89.000000,20.000000,6.153846,11.000000,
1420,100,27,25,92.592593,97.000000,7.407407,1.369863,3.000000,



1421,100,28,27,96.428571,98.000000,3.571429,1.388889,2.000000,
697,100,26,17,65.384615,87.000000,34.615385,2.702703,13.000000,
408,100,25,14,56.000000,82.000000,44.000000,5.333333,18.000000,
795,100,36,18,50.000000,78.000000,50.000000,0.000000,22.000000,
1506,100,25,23,92.000000,90.000000,8.000000,4.000000,10.000000,

731,100,28,25,89.285714,92.000000,10.714286,4.166667,8.000000,
708,100,18,9,50.000000,90.000000,50.000000,1.219512,10.000000,
408,100,30,17,56.666667,82.000000,43.333333,4.285714,18.000000,
760,100,30,14,46.666667,80.000000,53.333333,4.285714,20.000000,
1438,100,33,17,51.515152,78.000000,48.484848,2.985075,22.000000,

699,100,27,15,55.555556,79.000000,44.444444,9.589041,21.000000,
418,100,25,14,56.000000,81.000000,44.000000,2.666667,19.000000,
783,100,22,21,95.454545,90.000000,4.545455,3.846154,10.000000,
1463,100,34,34,100.000000,92.000000,0.000000,4.545455,8.000000,

1282,90,24,11,45.833333,84.444444,54.166667,1.515152,15.555556,
755,90,18,9,50.000000,84.444444,50.000000,2.777778,15.555556,
1384,90,28,25,89.285714,93.333333,10.714286,1.612903,6.666667,
2593,90,24,23,95.833333,95.555556,4.166667,1.515152,4.444444,
4853,90,22,22,100.000000,90.000000,0.000000,5.882353,10.000000,
9213,90,26,25,96.153846,95.555556,3.846154,1.562500,4.444444,
17698,90,23,23,100.000000,94.444444,0.000000,4.477612,5.555556,
34247,90,24,24,100.000000,95.555556,0.000000,3.030303,4.444444,
66963,90,23,21,91.304348,94.444444,8.695652,0.000000,5.555556,

1290,90,26,21,80.769231,90.000000,19.230769,4.687500,10.000000,
760,90,29,17,58.620690,82.222222,41.379310,1.639344,17.777778,
1426,90,32,29,90.625000,93.333333,9.375000,1.724138,6.666667,
2664,90,28,26,92.857143,94.444444,7.142857,3.225806,5.555556,
4975,90,28,27,96.428571,96.666667,3.571429,3.225806,3.333333,
9473,90,34,30,88.235294,90.000000,11.764706,3.571429,10.000000,
18224,90,25,23,92.000000,91.111111,8.000000,3.076923,8.888889,
35576,90,28,27,96.428571,94.444444,3.571429,6.451613,5.555556,
69566,90,25,22,88.000000,93.333333,12.000000,1.538462,6.666667,

